Cia	Prj	Parte_Prj	Nivel	Valor	ValorAcumulado	Nivel1	Nivel2	Nivel3	Nivel4	Nivel5	Proyecto
Sp	31200	0110	4	1.83	1.83	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 1,83€	        634344.0110 (Operación) - 8.210,24€	            141614 (Transfer. Stock) - 1,83€		Sp-31200.0110
Sp	31200	0110	4	4.34	4.34	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 4,34€	        634344.0110 (Operación) - 8.210,24€	            141620 (Recep OC) - 4,34€		Sp-31200.0110
Sp	31200	0110	4	35.13	35.13	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 35,13€	        634344.0110 (Operación) - 8.210,24€	            141685 (Recep OC) - 35,13€		Sp-31200.0110
Sp	31200	0110	4	55.71	55.71	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 55,71€	        634344.0110 (Operación) - 8.210,24€	            141722 (Recep OC) - 55,71€		Sp-31200.0110
Sp	31200	0110	4	93.15	93.15	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 93,15€	        634344.0110 (Operación) - 8.210,24€	            141984 (Recep OC) - 93,15€		Sp-31200.0110
Sp	31200	0110	4	25.02	25.02	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 25,02€	        634344.0110 (Operación) - 8.210,24€	            142247 (Recep OC) - 25,02€		Sp-31200.0110
Sp	31200	0110	4	13.59	13.59	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 13,59€	        634344.0110 (Operación) - 8.210,24€	            142333 (Transfer. Stock) - 13,59€		Sp-31200.0110
Sp	31200	0110	4	37.78	37.78	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 37,78€	        634344.0110 (Operación) - 8.210,24€	            142510 (Recep OC) - 37,78€		Sp-31200.0110
Sp	31200	0110	4	4.20	4.20	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 4,20€	        634344.0110 (Operación) - 8.210,24€	            142592 (Recep OC) - 4,20€		Sp-31200.0110
Sp	31200	0110	4	289.99	289.99	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 289,99€	        634344.0110 (Operación) - 8.210,24€	            143030 (Transfer. Stock) - 289,99€		Sp-31200.0110
Sp	31200	0110	4	7.84	7.84	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 7,84€	        634344.0110 (Operación) - 8.210,24€	            144327 (Recep OC) - 7,84€		Sp-31200.0110
Sp	31200	0110	4	72.90	72.90	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 72,90€	        634344.0110 (Operación) - 8.210,24€	            144383 (Recep OC) - 72,90€		Sp-31200.0110
Sp	31200	0110	4	364.50	364.50	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 364,50€	        634344.0110 (Operación) - 8.210,24€	            144566 (Recep OC) - 364,50€		Sp-31200.0110
Sp	31200	0110	4	19.89	19.89	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 19,89€	        634344.0110 (Operación) - 8.210,24€	            144567 (Recep OC) - 19,89€		Sp-31200.0110
Sp	31200	0110	4	173.70	173.70	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 173,70€	        634344.0110 (Operación) - 8.210,24€	            144953 (Recep OC) - 173,70€		Sp-31200.0110
Sp	31200	0110	4	4833.68	4833.68	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 4.833,68€	        634344.0110 (Operación) - 8.210,24€	            145060 (Recep OC) - 4.833,68€		Sp-31200.0110
Sp	31200	0110	4	10690.35	10690.35	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 10.690,35€	        634344.0110 (Operación) - 8.210,24€	            145294 (Recep OC) - 10.690,35€		Sp-31200.0110
Sp	31200	0110	4	4.51	4.51	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 4,51€	        634344.0110 (Operación) - 8.210,24€	            145339 (Recep OC) - 4,51€		Sp-31200.0110
Sp	31200	0110	4	18.37	18.37	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 18,37€	        634344.0110 (Operación) - 8.210,24€	            138808 (Recep OC) - 18,37€		Sp-31200.0110
Sp	31200	0110	4	0.00	0.00	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 0,00€	        634344.0110 (Operación) - 8.210,24€	            99037 (Recep OC) - 0,00€		Sp-31200.0110
Sp	31200	0110	4	15.08	15.08	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 15,08€	        634344.0110 (Operación) - 8.210,24€	            99038 (Recep OC) - 15,08€		Sp-31200.0110
Sp	31200	0110	4	12.58	12.58	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 12,58€	        634344.0110 (Operación) - 8.210,24€	            99039 (Recep OC) - 12,58€		Sp-31200.0110
Sp	31200	0110	4	93.28	93.28	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 93,28€	        634344.0110 (Operación) - 8.210,24€	            102087 (Recep OC) - 93,28€		Sp-31200.0110
Sp	31200	0110	4	100.45	100.45	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 100,45€	        634344.0110 (Operación) - 8.210,24€	            102087 (Recep OC) - 100,45€		Sp-31200.0110
Sp	31200	0110	4	21.53	21.53	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 21,53€	        634344.0110 (Operación) - 8.210,24€	            102087 (Recep OC) - 21,53€		Sp-31200.0110
Sp	31200	0110	4	189.46	189.46	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 189,46€	        634344.0110 (Operación) - 8.210,24€	            110851 (Recep OC) - 189,46€		Sp-31200.0110
Sp	31200	0110	4	121.07	121.07	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 121,07€	        634344.0110 (Operación) - 8.210,24€	            110866 (Recep OC) - 121,07€		Sp-31200.0110
Sp	31200	0110	4	158.32	158.32	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 158,32€	        634344.0110 (Operación) - 8.210,24€	            110866 (Recep OC) - 158,32€		Sp-31200.0110
Sp	31200	0110	4	19.12	19.12	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 19,12€	        634344.0110 (Operación) - 8.210,24€	            140472 (Recep OC) - 19,12€		Sp-31200.0110
Sp	31200	0110	4	27.30	27.30	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 27,30€	        634344.0110 (Operación) - 8.210,24€	            138466 (Estándar) - 27,30€		Sp-31200.0110
Sp	31200	0110	4	3292.20	3292.20	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 3.292,20€	        634344.0110 (Operación) - 8.210,24€	            99036 (Recep OC) - 3.292,20€		Sp-31200.0110
Sp	31200	0110	4	66.12	66.12	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 66,12€	        634344.0110 (Operación) - 8.210,24€	            141045 (Estándar) - 66,12€		Sp-31200.0110
Sp	31200	0110	4	144.00	144.00	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 144,00€	        634344.0110 (Operación) - 8.210,24€	            120613 (Recep OC) - 144,00€		Sp-31200.0110
Sp	31200	0110	4	158.40	158.40	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 158,40€	        634344.0110 (Operación) - 8.210,24€	            123070 (Recep OC) - 158,40€		Sp-31200.0110
Sp	31200	0110	4	776.88	776.88	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 776,88€	        634344.0110 (Operación) - 8.210,24€	            123497 (Recep OC) - 776,88€		Sp-31200.0110
Sp	31200	0110	4	172.08	172.08	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 172,08€	        634344.0110 (Operación) - 8.210,24€	            123931 (Recep OC) - 172,08€		Sp-31200.0110
Sp	31200	0110	4	51.38	51.38	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 51,38€	        634344.0110 (Operación) - 8.210,24€	            124155 (Recep OC) - 51,38€		Sp-31200.0110
Sp	31200	0110	4	30.98	30.98	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 30,98€	        634344.0110 (Operación) - 8.210,24€	            124268 (Recep OC) - 30,98€		Sp-31200.0110
Sp	31200	0110	4	28.16	28.16	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 28,16€	        634344.0110 (Operación) - 8.210,24€	            124268 (Recep OC) - 28,16€		Sp-31200.0110
Sp	31200	0110	4	28.16	28.16	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 28,16€	        634344.0110 (Operación) - 8.210,24€	            124268 (Recep OC) - 28,16€		Sp-31200.0110
Sp	31200	0110	4	25.35	25.35	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 25,35€	        634344.0110 (Operación) - 8.210,24€	            124268 (Recep OC) - 25,35€		Sp-31200.0110
Sp	31200	0110	4	14.59	14.59	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 14,59€	        634344.0110 (Operación) - 8.210,24€	            129094 (Recep OC) - 14,59€		Sp-31200.0110
Sp	31200	0110	4	27.04	27.04	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 27,04€	        634344.0110 (Operación) - 8.210,24€	            129452 (Recep OC) - 27,04€		Sp-31200.0110
Sp	31200	0110	4	457.80	457.80	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 457,80€	        634344.0110 (Operación) - 8.210,24€	            132456 (Recep OC) - 457,80€		Sp-31200.0110
Sp	31200	0110	4	57.23	57.23	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 57,23€	        634344.0110 (Operación) - 8.210,24€	            132456 (Transfer. Stock) - 57,23€		Sp-31200.0110
Sp	31200	0110	4	205.68	205.68	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 205,68€	        634344.0110 (Operación) - 8.210,24€	            132459 (Recep OC) - 205,68€		Sp-31200.0110
Sp	31200	0110	4	457.12	457.12	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 457,12€	        634344.0110 (Operación) - 8.210,24€	            132521 (Recep OC) - 457,12€		Sp-31200.0110
Sp	31200	0110	4	436.13	436.13	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 436,13€	        634344.0110 (Operación) - 8.210,24€	            136289 (Recep OC) - 436,13€		Sp-31200.0110
Sp	31200	0110	4	218.06	218.06	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 218,06€	        634344.0110 (Operación) - 8.210,24€	            136290 (Recep OC) - 218,06€		Sp-31200.0110
Sp	31200	0110	4	65.20	65.20	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 65,20€	        634344.0110 (Operación) - 8.210,24€	            137459 (Recep OC) - 65,20€		Sp-31200.0110
Sp	31200	0110	4	42.24	42.24	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 42,24€	        634344.0110 (Operación) - 8.210,24€	            137500 (Recep OC) - 42,24€		Sp-31200.0110
Sp	31200	0110	4	399.66	399.66	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 399,66€	        634344.0110 (Operación) - 8.210,24€	            137574 (Recep OC) - 399,66€		Sp-31200.0110
Sp	31200	0110	4	101.40	101.40	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 101,40€	        634344.0110 (Operación) - 8.210,24€	            138598 (Recep OC) - 101,40€		Sp-31200.0110
Sp	31200	0110	4	146.40	146.40	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 146,40€	        634344.0110 (Operación) - 8.210,24€	            138599 (Recep OC) - 146,40€		Sp-31200.0110
Sp	31200	0110	4	38.05	38.05	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 38,05€	        634344.0110 (Operación) - 8.210,24€	            138978 (Recep OC) - 38,05€		Sp-31200.0110
Sp	31200	0110	4	378.22	378.22	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 378,22€	        634344.0110 (Operación) - 8.210,24€	            138979 (Recep OC) - 378,22€		Sp-31200.0110
Sp	31200	0110	4	70.02	70.02	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 70,02€	        634344.0110 (Operación) - 8.210,24€	            140216 (Recep OC) - 70,02€		Sp-31200.0110
Sp	31200	0110	4	43.20	43.20	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 43,20€	        634344.0110 (Operación) - 8.210,24€	            120612 (Recep OC) - 43,20€		Sp-31200.0110
Sp	31200	0110	4	186.72	186.72	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 186,72€	        634344.0110 (Operación) - 8.210,24€	            119770 (Recep OC) - 186,72€		Sp-31200.0110
Sp	31200	0110	4	115.56	115.56	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 115,56€	        634344.0110 (Operación) - 8.210,24€	            113394 (Recep OC) - 115,56€		Sp-31200.0110
Sp	31200	0110	4	302.54	302.54	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 302,54€	        634344.0110 (Operación) - 8.210,24€	            112944 (Recep OC) - 302,54€		Sp-31200.0110
Sp	31200	0110	4	4.50	4.50	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 4,50€	        634344.0110 (Operación) - 8.210,24€	            141049 (Estándar) - 4,50€		Sp-31200.0110
Sp	31200	0110	4	0.00	0.00	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 0,00€	        634344.0110 (Operación) - 8.210,24€	            101263 (Estándar) - 0,00€		Sp-31200.0110
Sp	31200	0110	4	1563.25	1563.25	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 1.563,25€	        634344.0110 (Operación) - 8.210,24€	            127249 (Recep OC) - 1.563,25€		Sp-31200.0110
Sp	31200	0110	4	392.48	392.48	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 392,48€	        634344.0110 (Operación) - 8.210,24€	            142355 (Recep OC) - 392,48€		Sp-31200.0110
Sp	31200	0110	4	196.24	196.24	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 196,24€	        634344.0110 (Operación) - 8.210,24€	            142355 (Recep OC) - 196,24€		Sp-31200.0110
Sp	31200	0110	4	3574.08	3574.08	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 3.574,08€	        634344.0110 (Operación) - 8.210,24€	            142356 (Recep OC) - 3.574,08€		Sp-31200.0110
Sp	31200	0110	4	198.99	198.99	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 198,99€	        634344.0110 (Operación) - 8.210,24€	            142908 (Recep OC) - 198,99€		Sp-31200.0110
Sp	31200	0110	4	3870.81	3870.81	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 3.870,81€	        634344.0110 (Operación) - 8.210,24€	            142909 (Recep OC) - 3.870,81€		Sp-31200.0110
Sp	31200	0110	4	7849.92	7849.92	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 7.849,92€	        634344.0110 (Operación) - 8.210,24€	            142910 (Recep OC) - 7.849,92€		Sp-31200.0110
Sp	31200	0110	4	865.80	865.80	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 865,80€	        634344.0110 (Operación) - 8.210,24€	            142911 (Recep OC) - 865,80€		Sp-31200.0110
Sp	31200	0110	4	4012.44	4012.44	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 4.012,44€	        634344.0110 (Operación) - 8.210,24€	            142913 (Recep OC) - 4.012,44€		Sp-31200.0110
Sp	31200	0110	4	95.40	95.40	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 95,40€	        634344.0110 (Operación) - 8.210,24€	            142915 (Recep OC) - 95,40€		Sp-31200.0110
Sp	31200	0110	4	398.97	398.97	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 398,97€	        634344.0110 (Operación) - 8.210,24€	            140367 (Recep OC) - 398,97€		Sp-31200.0110
Sp	31200	0110	4	611.55	611.55	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 611,55€	        634344.0110 (Operación) - 8.210,24€	            143037 (Recep OC) - 611,55€		Sp-31200.0110
Sp	31200	0110	4	16.40	16.40	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 16,40€	        634344.0110 (Operación) - 8.210,24€	            101263 (Estándar) - 16,40€		Sp-31200.0110
Sp	31200	0110	4	16.40	16.40	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 16,40€	        634344.0110 (Operación) - 8.210,24€	            101263 (Estándar) - 16,40€		Sp-31200.0110
Sp	31200	0110	4	93.28	93.28	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 93,28€	        634344.0110 (Operación) - 8.210,24€	            102087 (Recep OC) - 93,28€		Sp-31200.0110
Sp	31200	0110	4	218.11	218.11	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 218,11€	        634344.0110 (Operación) - 8.210,24€	            106004 (Recep OC) - 218,11€		Sp-31200.0110
Sp	31200	0110	4	33.57	33.57	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 33,57€	        634344.0110 (Operación) - 8.210,24€	            106918 (Recep OC) - 33,57€		Sp-31200.0110
Sp	31200	0110	4	151.92	151.92	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 151,92€	        634344.0110 (Operación) - 8.210,24€	            110055 (Recep OC) - 151,92€		Sp-31200.0110
Sp	31200	0110	4	249.00	249.00	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 249,00€	        634344.0110 (Operación) - 8.210,24€	            110851 (Recep OC) - 249,00€		Sp-31200.0110
Sp	31200	0110	4	301.22	301.22	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 301,22€	        634344.0110 (Operación) - 8.210,24€	            110860 (Recep OC) - 301,22€		Sp-31200.0110
Sp	31200	0110	4	121.07	121.07	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 121,07€	        634344.0110 (Operación) - 8.210,24€	            110866 (Recep OC) - 121,07€		Sp-31200.0110
Sp	31200	0110	4	399.65	399.65	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 399,65€	        634344.0110 (Operación) - 8.210,24€	            111037 (Recep OC) - 399,65€		Sp-31200.0110
Sp	31200	0110	4	153.16	153.16	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 153,16€	        634344.0110 (Operación) - 8.210,24€	            112381 (Recep OC) - 153,16€		Sp-31200.0110
Sp	31200	0110	4	161.36	161.36	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 161,36€	        634344.0110 (Operación) - 8.210,24€	            112810 (Recep OC) - 161,36€		Sp-31200.0110
Sp	31200	0110	4	676.00	676.00	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 676,00€	        634344.0110 (Operación) - 8.210,24€	            142355 (Estándar) - 676,00€		Sp-31200.0110
Sp	31200	0110	4	152.93	152.93	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 152,93€	        634344.0110 (Operación) - 8.210,24€	            140472 (Recep OC) - 152,93€		Sp-31200.0110
Sp	31200	0110	4	36.14	36.14	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 36,14€	        634344.0110 (Operación) - 8.210,24€	            122390 (Recep OC) - 36,14€		Sp-31200.0110
Sp	31200	0110	4	246.80	246.80	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 246,80€	        634344.0110 (Operación) - 8.210,24€	            140492 (Recep OC) - 246,80€		Sp-31200.0110
Sp	31200	0110	4	0.81	0.81	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 0,81€	        634344.0110 (Operación) - 8.210,24€	            104824 (Estándar) - 0,81€		Sp-31200.0110
Sp	31200	0110	4	0.95	0.95	31200.0110 -  03 - Fabricación	    31200.0110 - Subproyecto - 0,95€	        634344.0110 (Operación) - 8.210,24€	            101442 (Estándar) - 0,95€		Sp-31200.0110
